code,name,cat,fee,aum,launch_date,cover,sgrowth,repair,score
100036.OF,基金36,主动权益,0.0037943539776346923,1317414611.155605,2020-08-12,1.0,0.048899838082347144,1.0,0.5139110806291772
100164.OF,基金164,主动权益,0.005373717548314458,637645677.1737328,2021-09-20,1.0,0.05955877363529845,0.9664103317810925,0.5134339217590359
100178.OF,基金178,主动权益,0.006843106130288807,3261998072.219024,2023-05-30,1.0,0.06831643784562605,0.9427430254550735,0.5134006126731374
100159.OF,基金159,行业ETF,0.004844869658088033,1586890957.6571372,2022-05-27,1.0,0.07210015017136372,0.9158257616539612,0.5122436472851877
100236.OF,基金236,主动权益,0.004038090572597587,1718775552.7330573,2020-07-31,1.0,0.0928906415310609,0.8512411169521681,0.5121836860400156
100111.OF,基金111,被动指数,0.0007962949951290282,2306571488.757374,2020-03-09,1.0,0.11578083405959826,0.7621638961069114,0.5107913808295448
100081.OF,基金81,主动权益,0.008180296357820966,8474316291.978789,2017-05-13,1.0,0.040489482888196135,1.0,0.5105107855948947
100031.OF,基金31,主动权益,0.00336956350764468,178483227.87127432,2022-02-19,1.0,0.03957322198807088,0.9928165456504181,0.5104797084599342
100012.OF,基金12,主动权益,0.003951297417453022,1509853926.0109477,2022-10-12,1.0,0.11430369668400091,0.7625582212247792,0.5097566716441876
100295.OF,基金295,债券,0.003115278350252389,2792026013.5889897,2021-06-17,1.0,0.034422049698031906,1.0,0.5097035592393591
100256.OF,基金256,主动权益,0.0021051395115465566,807997360.4860731,2022-05-11,1.0,0.051794246360557586,0.9458188771659898,0.509699133722457
100287.OF,基金287,主动权益,0.006045141403440457,2361584200.6961036,2023-04-12,1.0,0.034223656369646124,1.0,0.5090580686302058
100063.OF,基金63,行业ETF,0.006405427672680701,860190117.4308257,2022-08-23,1.0,0.09291058431963571,0.822523787969677,0.5088444685583223
100238.OF,基金238,被动指数,0.0018620086670621595,1637166452.767145,2023-06-29,1.0,0.14173017187814912,0.6629786536729639,0.5084445151973287
100085.OF,基金85,被动指数,9.229622469115961e-05,393941972.36600226,2022-07-16,1.0,0.08693621329301672,0.8179720802250782,0.5078596127654746
100128.OF,基金128,债券,0.0017541426234476505,1027561183.6061895,2020-10-05,1.0,0.0253381153601262,1.0,0.5072506060833484
100284.OF,基金284,被动指数,0.005097288791242183,1992083009.2495844,2021-06-05,1.0,0.03677387305347997,0.9655387125042816,0.5065665754082238
100047.OF,基金47,被动指数,0.0002302103065891947,3636940061.1444507,2022-08-09,1.0,0.05336665493497131,0.8924165774519225,0.5052056121643658
100069.OF,基金69,被动指数,0.008342324282962298,902433266.4197514,2019-04-02,1.0,0.11316468236404693,0.7138259954260517,0.5036635393952269
100233.OF,基金233,被动指数,0.0033248054208690307,1466263698.1631203,2021-01-02,1.0,0.11419842117183256,0.6994969828548638,0.5035442635528624
100248.OF,基金248,主动权益,0.0023046591807279033,421686934.8205824,2017-08-14,1.0,0.051143083616703416,0.8822037855539079,0.5031023718042562
100259.OF,基金259,债券,0.005861312237437586,3733465720.745741,2021-03-16,1.0,0.04565658929364447,0.9012208366925613,0.502646798009862
100030.OF,基金30,被动指数,0.0022356218723771485,1420325227.0105243,2021-10-19,1.0,0.023138595541716628,0.9589383829839399,0.5023882925864336
100129.OF,基金129,行业ETF,0.002429327024465403,1006903325.6596459,2018-08-09,1.0,0.09913315027265591,0.7303193743505657,0.5022860171119603
100076.OF,基金76,主动权益,0.003849320293825931,1060524407.0816066,2022-07-12,1.0,0.08749416659610394,0.7669881646251449,0.5021772023825806
100078.OF,基金78,被动指数,0.008103600471634432,1346102750.0533683,2018-04-23,1.0,0.07395015329266129,0.8143094942981822,0.5019952753232897
100149.OF,基金149,主动权益,0.004289964885093666,2466036847.601505,2022-11-10,1.0,0.012574686505444799,0.9830760119070923,0.501222014165324
100051.OF,基金51,主动权益,0.005764017979348308,1489440679.3818886,2020-02-10,1.0,0.09129088127316869,0.7481708267317266,0.5010515434592536
100273.OF,基金273,主动权益,0.004293064770557854,2381833508.4947243,2021-01-16,1.0,0.07738930119329075,0.7837837729950442,0.5007365547033802
100211.OF,基金211,债券,0.0017283492983713033,762986636.8443344,2019-05-25,1.0,0.006362024723697804,0.9887404605808671,0.5004369836155218
100169.OF,基金169,被动指数,0.00878150773074529,1481841223.529168,2019-01-17,1.0,0.11268320119699145,0.6801437750691349,0.5000630363198619
100286.OF,基金286,被动指数,0.008323705013893274,500787624.7594734,2020-05-25,1.0,0.03164547272503318,0.9162049760071966,0.499449398415451
100136.OF,基金136,行业ETF,0.0012367552116568548,863188232.2478043,2017-04-24,1.0,0.015830447684651985,0.9433214800518502,0.49883393126824926
100209.OF,基金209,主动权益,0.005613981352480555,5041658402.194757,2018-10-18,1.0,0.01824363895841745,0.94234669420873,0.49858496483790216
100153.OF,基金153,行业ETF,0.002129155310719967,2207200556.7389207,2023-07-21,1.0,0.05335156705170574,0.82905341648696,0.49848498070206376
100006.OF,基金6,主动权益,0.0011411100683456788,1277521456.4302115,2018-02-27,1.0,-0.005520318018321202,1.0,0.4981156825808345
100072.OF,基金72,主动权益,0.00299734653708771,1808635494.9855735,2021-10-27,1.0,0.051656441870070305,0.8304394202558243,0.49794140527918596
100103.OF,基金103,被动指数,0.00918006716710034,5167970961.158195,2017-04-17,1.0,0.0901351836969433,0.7268849630152354,0.49789303797718654
100245.OF,基金245,主动权益,0.0012422217601866254,2795214861.446895,2022-11-20,1.0,0.021195896489749066,0.9155842154350716,0.4976687461383946
100120.OF,基金120,行业ETF,0.005442794480412608,957354841.5314074,2018-02-25,1.0,-0.004256705245326328,1.0,0.49763442953031967
100196.OF,基金196,主动权益,0.004971456264335394,1688189481.389097,2019-01-10,1.0,-0.0016433356010676636,0.9892311455227718,0.4974358226190898
100285.OF,基金285,被动指数,0.0018600824642654612,498485293.1713268,2020-12-30,1.0,0.022808998489518187,0.9061001354849998,0.4970806966025024
100142.OF,基金142,主动权益,0.008542906450842318,747705942.8585227,2021-04-10,1.0,0.09778331470428057,0.6887117867572896,0.49649759179684466
100113.OF,基金113,行业ETF,0.009530284870333607,3135901693.486411,2020-08-06,1.0,0.04451155336460813,0.8446565762499294,0.49591306666030865
100016.OF,基金16,主动权益,0.0059860701776901625,5240276102.200226,2018-12-14,1.0,0.12417217156708667,0.5949012398536638,0.4955445614199544
100028.OF,基金28,行业ETF,0.0016967722120360634,2184278054.4335775,2019-01-15,1.0,0.024830532941114036,0.8819039744494565,0.49530020288487264
100104.OF,基金104,被动指数,0.008496386306476608,87312874.79551972,2017-05-09,1.0,-0.007590610143503838,0.9842282743748123,0.49444636713313483
100002.OF,基金2,主动权益,0.008758846175663915,324867809.8187153,2019-04-04,1.0,0.01658831049466536,0.8987923909389701,0.49310396300716386
100038.OF,基金38,主动权益,0.003352321692796848,1657749929.5201874,2023-05-18,1.0,-0.009629739574883979,0.9637047841098173,0.49281109219995717
100125.OF,基金125,主动权益,6.400018639061755e-05,1236634028.9867332,2020-09-12,1.0,0.021942930132876987,0.8615262629317691,0.49272270529576195
100298.OF,基金298,行业ETF,0.00034831399885334845,2343451925.0616074,2017-03-14,1.0,0.002120220860745904,0.919265140074831,0.4924929174659362
100043.OF,基金43,主动权益,0.0032809504657813466,1537621670.6757467,2019-08-01,1.0,0.04105005935616812,0.7943419871231099,0.4910930264260052
100035.OF,基金35,被动指数,0.008217889921977868,2543238785.2259693,2022-04-29,1.0,-0.0127312965123225,0.9626141180153931,0.490798444863447
100161.OF,基金161,债券,0.0032899359193356093,370737580.3581098,2023-04-23,1.0,0.12702402721709333,0.5312577164523333,0.4905749926264943
100026.OF,基金26,债券,0.0029552604597219093,6530746451.647934,2019-07-15,1.0,-0.0314319151990905,1.0,0.48997937334832853
100099.OF,基金99,被动指数,0.005475827304395096,1516250792.1708152,2021-01-16,1.0,0.012585936789300867,0.8719037240637383,0.4898709879822851
100000.OF,基金0,主动权益,0.00832931838329266,837251029.4546804,2019-11-27,1.0,0.006023208182618145,0.8945849871962517,0.4895995974977521
100176.OF,基金176,主动权益,0.008179964149678847,1714272448.6137218,2017-11-06,1.0,0.14553563133223257,0.4729977968163665,0.48932447625137065
100162.OF,基金162,被动指数,0.007923725050287479,337810213.54687345,2018-06-18,1.0,-0.0007530232687834176,0.9085060411457454,0.48903995212388207
100227.OF,基金227,行业ETF,0.007034144673334953,2940666243.034179,2022-04-19,1.0,0.001417386870200342,0.8940361100577409,0.48842199813216725
100061.OF,基金61,被动指数,0.001331978387334814,2310699459.0029035,2022-09-25,1.0,-0.03462027597627831,0.9872031282670393,0.4880678343563535
100074.OF,基金74,主动权益,0.009818705720501303,690308752.7399924,2019-12-02,1.0,0.06995670059981154,0.6869343054415733,0.4877166995800006
100275.OF,基金275,主动权益,0.009122904492948085,273824741.608222,2022-01-23,1.0,-0.025254132177922252,0.965208556686449,0.4871200351166787
100145.OF,基金145,主动权益,0.0008693326343346191,3215515247.725162,2023-09-12,1.0,0.02973662482220467,0.7794637194191918,0.4866934928617137
100100.OF,基金100,行业ETF,0.0028143945364665,696257192.0333848,2019-11-01,1.0,0.00843912174919037,0.8461583523006422,0.4865846928475281
100224.OF,基金224,主动权益,0.006645033538680476,1557991742.3563397,2020-01-13,1.0,0.016993352805020706,0.8244134392779088,0.486210343061561
100150.OF,基金150,主动权益,0.005008481870408337,798636552.5749178,2018-03-12,1.0,0.13793009213247803,0.45724537692611106,0.4861018689582729
100105.OF,基金105,行业ETF,0.006748009171567838,1661808911.658035,2023-11-07,1.0,0.09501334869949564,0.583649160655743,0.4855193188411095
100173.OF,基金173,主动权益,0.00853287981346346,231936503.90241694,2022-05-08,1.0,-0.03136817221942463,0.9630455550806415,0.4851875278795441
100097.OF,基金97,主动权益,0.009860482195959131,735865330.8607782,2022-08-13,1.0,0.03585690941512949,0.7489311595542595,0.483678092340773
100218.OF,基金218,主动权益,0.006836433358008373,1017126307.3652288,2020-11-13,1.0,-0.002441641826063344,0.8568331801139767,0.483583538791977
